"transaction_id","customer_id","age","gender","marital_status","income","store_id","store_name","group_store","type","latitude","longitude","product_id","product_name","price","date","qty","price-2","total_amount"
"TR51719",50,31,1,"Married   ","6.01",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P8","Oat                 ","16000","2022-07-07",3,"16000","48000"
"TR56456",53,32,0,"Married   ","7.36",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P5","Thai Tea            ","4200","2022-07-07",3,"4200","12600"
"TR62586",251,45,1,"Married   ","3.38",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P1","Choco Bar           ","8800","2022-07-07",3,"8800","26400"
"TR66543",97,51,1,"Married   ","20.22",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P9","Yoghurt             ","10000","2022-07-07",1,"10000","10000"
"TR82062",192,26,0,"Single    ","4.47",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P3","Crackers            ","7500","2022-07-07",3,"7500","22500"
"TR83991",391,26,0,"Married   ","4.98",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P2","Ginger Candy        ","3200","2022-07-07",3,"3200","9600"
"TR84427",110,19,0,"Married   ","2.41",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P7","Coffee Candy        ","9400","2022-07-07",3,"9400","28200"
"TR91305",17,35,0,"Married   ","3.14",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P7","Coffee Candy        ","9400","2022-07-07",6,"9400","56400"
"TR96589",133,47,1,"Married   ","20.81",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P7","Coffee Candy        ","9400","2022-07-07",6,"9400","56400"
"TR19851",3,32,1,"Married   ","9.17",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P4","Potato Chip         ","12000","2022-07-08",3,"12000","36000"
"TR35585",214,52,0,"Married   ","13.14",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P7","Coffee Candy        ","9400","2022-07-08",4,"9400","37600"
"TR38669",166,33,0,"Married   ","3.33",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P4","Potato Chip         ","12000","2022-07-08",5,"12000","60000"
"TR42976",315,29,1,"Married   ","4.18",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P2","Ginger Candy        ","3200","2022-07-08",3,"3200","9600"
"TR4386",54,42,0,"Single    ","9.68",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P10","Cheese Stick        ","15000","2022-07-08",1,"15000","15000"
"TR46056",247,33,1,"Married   ","8.11",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P6","Cashew              ","18000","2022-07-08",2,"18000","36000"
"TR6198",233,43,1,"Married   ","5.69",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P7","Coffee Candy        ","9400","2022-07-08",4,"9400","37600"
"TR64486",258,51,0,"Married   ","12.57",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P3","Crackers            ","7500","2022-07-08",1,"7500","7500"
"TR65593",395,28,0,"Married   ","3.39",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P5","Thai Tea            ","4200","2022-07-08",5,"4200","21000"
"TR71106",218,29,0,"Married   ","3.52",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P2","Ginger Candy        ","3200","2022-07-08",6,"3200","19200"
"TR86702",388,44,1,"Married   ","16.12",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P2","Ginger Candy        ","3200","2022-07-08",6,"3200","19200"
"TR90952",362,25,0,"Single    ","7.47",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P9","Yoghurt             ","10000","2022-07-08",3,"10000","30000"
"TR97236",255,24,1,"Single    ","5.78",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P3","Crackers            ","7500","2022-07-08",3,"7500","22500"
"TR17912",152,59,1,"Married   ","10.68",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P3","Crackers            ","7500","2022-07-09",4,"7500","30000"
"TR19550",174,45,1,"Married   ","17.34",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P9","Yoghurt             ","10000","2022-07-09",6,"10000","60000"
"TR258",96,55,0,"Married   ","13.67",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P5","Thai Tea            ","4200","2022-07-09",3,"4200","12600"
"TR29093",232,62,0,"Married   ","7.32",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P8","Oat                 ","16000","2022-07-09",3,"16000","48000"
"TR38700",231,51,1,"Married   ","16.59",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P6","Cashew              ","18000","2022-07-09",1,"18000","18000"
"TR44905",170,36,0,"Married   ","7.55",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P5","Thai Tea            ","4200","2022-07-09",2,"4200","8400"
"TR46690",171,40,0,"Married   ","10.05",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P6","Cashew              ","18000","2022-07-09",3,"18000","54000"
"TR49701",414,21,1,"Single    ","0.74",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P10","Cheese Stick        ","15000","2022-07-09",5,"15000","75000"
"TR5084",176,54,1,"Married   ","18.32",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P5","Thai Tea            ","4200","2022-07-09",4,"4200","16800"
"TR67334",354,53,1,"Married   ","16.94",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P8","Oat                 ","16000","2022-07-09",3,"16000","48000"
"TR70093",128,0,1,"Married   ","6.77",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P9","Yoghurt             ","10000","2022-07-09",6,"10000","60000"
"TR70098",268,49,1,"Single    ","5.18",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P8","Oat                 ","16000","2022-07-09",1,"16000","16000"
"TR9376",427,54,0,"Married   ","16.88",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P3","Crackers            ","7500","2022-07-09",2,"7500","15000"
"TR99503",443,33,1,"          ","9.28",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P6","Cashew              ","18000","2022-07-09",1,"18000","18000"
"TR20698",343,29,0,"Married   ","2.26",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P4","Potato Chip         ","12000","2022-07-10",1,"12000","12000"
"TR32454",363,35,0,"Married   ","6.05",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P5","Thai Tea            ","4200","2022-07-10",3,"4200","12600"
"TR32974",219,39,0,"Single    ","9.73",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P3","Crackers            ","7500","2022-07-10",2,"7500","15000"
"TR51807",315,29,1,"Married   ","4.18",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P10","Cheese Stick        ","15000","2022-07-10",1,"15000","15000"
"TR58251",279,62,0,"Married   ","5.35",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P5","Thai Tea            ","4200","2022-07-10",5,"4200","21000"
"TR81797",37,51,0,"Married   ","17.11",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P1","Choco Bar           ","8800","2022-07-10",10,"8800","88000"
"TR90402",323,58,0,"Married   ","10.55",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P3","Crackers            ","7500","2022-07-10",4,"7500","30000"
"TR95008",319,39,0,"Married   ","8.82",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P2","Ginger Candy        ","3200","2022-07-10",7,"3200","22400"
"TR96588",221,23,1,"Single    ","7.5",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P3","Crackers            ","7500","2022-07-10",1,"7500","7500"
"TR14050",431,40,1,"Married   ","9.51",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P10","Cheese Stick        ","15000","2022-07-11",3,"15000","45000"
"TR19919",143,25,1,"Single    ","2.87",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P9","Yoghurt             ","10000","2022-07-11",6,"10000","60000"
"TR3197",96,55,0,"Married   ","13.67",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P3","Crackers            ","7500","2022-07-11",1,"7500","7500"
"TR61088",1,55,1,"Married   ","5.12",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P4","Potato Chip         ","12000","2022-07-11",2,"12000","24000"
"TR61164",95,52,0,"Married   ","17.42",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P5","Thai Tea            ","4200","2022-07-11",3,"4200","12600"
"TR74348",20,43,0,"Married   ","18.91",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P3","Crackers            ","7500","2022-07-11",4,"7500","30000"
"TR9460",354,53,1,"Married   ","16.94",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P8","Oat                 ","16000","2022-07-11",2,"16000","32000"
"TR95391",416,27,1,"          ","3.43",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P5","Thai Tea            ","4200","2022-07-11",4,"4200","16800"
"TR98335",130,40,0,"Married   ","9.73",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P6","Cashew              ","18000","2022-07-11",4,"18000","72000"
"TR12333",411,19,1,"Single    ","0",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P10","Cheese Stick        ","15000","2022-07-12",5,"15000","75000"
"TR1310",306,49,0,"Married   ","16.52",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P6","Cashew              ","18000","2022-07-12",2,"18000","36000"
"TR20981",121,26,0,"Single    ","2.93",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P3","Crackers            ","7500","2022-07-12",3,"7500","22500"
"TR29295",90,21,1,"Single    ","0",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P6","Cashew              ","18000","2022-07-12",4,"18000","72000"
"TR30261",103,31,1,"Single    ","4.01",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P10","Cheese Stick        ","15000","2022-07-12",4,"15000","60000"
"TR34405",133,47,1,"Married   ","20.81",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P5","Thai Tea            ","4200","2022-07-12",5,"4200","21000"
"TR3631",168,27,0,"Married   ","4.88",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P4","Potato Chip         ","12000","2022-07-12",3,"12000","36000"
"TR42847",220,45,0,"Married   ","16.35",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P10","Cheese Stick        ","15000","2022-07-12",5,"15000","75000"
"TR48273",6,23,0,"Married   ","2.33",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P1","Choco Bar           ","8800","2022-07-12",6,"8800","52800"
"TR55797",260,33,0,"Single    ","6.65",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P5","Thai Tea            ","4200","2022-07-12",5,"4200","21000"
"TR76552",89,32,0,"Married   ","9.68",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P10","Cheese Stick        ","15000","2022-07-12",4,"15000","60000"
"TR84344",44,40,0,"Married   ","10.65",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P9","Yoghurt             ","10000","2022-07-12",5,"10000","50000"
"TR86305",282,55,0,"Married   ","11.38",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P8","Oat                 ","16000","2022-07-12",2,"16000","32000"
"TR95040",175,60,0,"Married   ","9.7",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P10","Cheese Stick        ","15000","2022-07-12",3,"15000","45000"
"TR12695",392,45,0,"Married   ","19.68",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P8","Oat                 ","16000","2022-07-13",2,"16000","32000"
"TR23573",64,48,1,"Married   ","7.92",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P4","Potato Chip         ","12000","2022-07-13",3,"12000","36000"
"TR35195",403,30,0,"Married   ","4.06",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P2","Ginger Candy        ","3200","2022-07-13",3,"3200","9600"
"TR3672",38,56,0,"Married   ","14.32",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P3","Crackers            ","7500","2022-07-13",6,"7500","45000"
